Order_Id,Type,Order_Date(DateOrders),Shipping_Date(DateOrders),Days_for_Shipment(scheduled),Days_for_Shipping(real),Delivery_Status,Late_Delivery_Risk,Shipping_Mode,Order_Item_Quantity,Order_Item_Discount_Rate,Product_Category_Id,Order_Region,Customer_Country,Customer_Segment,Delivery_Delay,On_Time_Delivery,Order_Month
76458,Payment,2025-01-21,2025-01-25,4,4,Shipping on time,0,Standard Class,1,0.200000003,75,Eastern Asia,EE. UU.,Consumer,0,1,1
76494,Transfer,2025-01-21,2025-01-23,1,2,Late delivery,1,First Class,1,0.200000003,75,South Asia,Puerto Rico,Corporate,1,0,1
76488,Debit,2025-01-21,2025-01-25,4,4,Shipping on time,0,Standard Class,1,0.039999999,75,Eastern Asia,EE. UU.,Consumer,0,1,1
76487,Debit,2025-01-21,2025-01-24,4,3,Advance shipping,0,Standard Class,1,0.050000001,75,Southeast Asia,EE. UU.,Consumer,-1,1,1
76485,Debit,2025-01-21,2025-01-27,4,6,Late delivery,1,Standard Class,1,0.07,75,Southeast Asia,EE. UU.,Consumer,2,0,1
76513,Debit,2025-01-21,2025-01-25,4,4,Shipping on time,0,Standard Class,1,0.180000007,75,Eastern Asia,EE. UU.,Consumer,0,1,1
76509,Debit,2025-01-21,2025-01-23,1,2,Late delivery,1,First Class,1,0.01,75,South Asia,EE. UU.,Home Office,1,0,1
76477,Transfer,2025-01-21,2025-01-23,1,2,Late delivery,1,First Class,1,0.180000007,75,Southeast Asia,EE. UU.,Consumer,1,0,1
76454,Transfer,2025-01-21,2025-01-21,0,0,Shipping on time,0,Same Day,1,0.02,75,Southeast Asia,EE. UU.,Consumer,0,1,1
76495,Transfer,2025-01-21,2025-01-27,2,6,Late delivery,1,Second Class,1,0.180000007,75,South Asia,EE. UU.,Consumer,4,0,1
76505,Transfer,2025-01-21,2025-01-27,4,6,Late delivery,1,Standard Class,1,0.050000001,75,Eastern Asia,Puerto Rico,Corporate,2,0,1
76500,Payment,2025-01-21,2025-01-27,2,6,Late delivery,1,Second Class,1,0.119999997,75,South Asia,Puerto Rico,Consumer,4,0,1
76496,Payment,2025-01-21,2025-01-23,2,2,Shipping on time,0,Second Class,1,0.170000002,75,South Asia,Puerto Rico,Consumer,0,1,1
76503,Transfer,2025-01-21,2025-01-25,4,4,Shipping on time,0,Standard Class,1,0.07,75,Southeast Asia,EE. UU.,Consumer,0,1,1
76499,Transfer,2025-01-21,2025-01-26,4,5,Late delivery,1,Standard Class,1,0.129999995,75,Eastern Asia,EE. UU.,Consumer,1,0,1
76510,Payment,2025-01-21,2025-01-23,1,2,Late delivery,1,First Class,1,0.0,75,South Asia,Puerto Rico,Home Office,1,0,1
76484,Payment,2025-01-21,2025-01-26,4,5,Late delivery,1,Standard Class,1,0.090000004,75,Southeast Asia,Puerto Rico,Consumer,1,0,1
76460,Payment,2025-01-21,2025-01-27,4,6,Late delivery,1,Standard Class,1,0.170000002,75,Southeast Asia,Puerto Rico,Consumer,2,0,1
76512,Payment,2025-01-21,2025-01-24,4,3,Advance shipping,0,Standard Class,1,0.200000003,75,Eastern Asia,Puerto Rico,Consumer,-1,1,1
76492,Transfer,2025-01-21,2025-01-23,1,2,Late delivery,1,First Class,1,0.0,75,South Asia,Puerto Rico,Consumer,1,0,1
76467,Transfer,2025-01-21,2025-01-24,4,3,Advance shipping,0,Standard Class,1,0.07,75,Southeast Asia,Puerto Rico,Consumer,-1,1,1
76462,Transfer,2025-01-21,2025-01-24,4,3,Advance shipping,0,Standard Class,1,0.150000006,75,Southeast Asia,Puerto Rico,Consumer,-1,1,1
76479,Payment,2025-01-21,2025-01-23,1,2,Late delivery,1,First Class,1,0.159999996,75,Oceania,EE. UU.,Home Office,1,0,1
76456,Payment,2025-01-21,2025-01-21,0,0,Shipping on time,0,Same Day,1,0.0,75,Oceania,EE. UU.,Home Office,0,1,1
76480,Payment,2025-01-21,2025-01-27,4,6,Late delivery,1,Standard Class,1,0.150000006,75,Oceania,EE. UU.,Home Office,2,0,1
76508,Cash,2025-01-21,2025-01-23,1,2,Late delivery,1,First Class,1,0.02,75,South Asia,Puerto Rico,Consumer,1,0,1
76489,Cash,2025-01-21,2025-01-26,4,5,Late delivery,1,Standard Class,1,0.029999999,75,Eastern Asia,Puerto Rico,Consumer,1,0,1
76453,Debit,2025-01-21,2025-01-23,1,2,Late delivery,1,First Class,1,0.029999999,75,South Asia,Puerto Rico,Consumer,1,0,1
76455,Debit,2025-01-21,2025-01-21,0,0,Shipping on time,0,Same Day,1,0.01,75,Oceania,Puerto Rico,Consumer,0,1,1
76585,Debit,2025-01-22,2025-01-28,4,6,Late delivery,1,Standard Class,1,0.180000007,75,Eastern Asia,EE. UU.,Corporate,2,0,1
76535,Payment,2025-01-22,2025-01-28,4,6,Late delivery,1,Standard Class,1,0.129999995,75,South Asia,Puerto Rico,Home Office,2,0,1
76563,Debit,2025-01-22,2025-01-26,2,4,Late delivery,1,Second Class,1,0.01,75,Eastern Asia,Puerto Rico,Consumer,2,0,1
76520,Cash,2025-01-22,2025-01-28,2,6,Late delivery,1,Second Class,1,0.090000004,75,South Asia,EE. UU.,Consumer,4,0,1
76556,Cash,2025-01-22,2025-01-24,1,2,Late delivery,1,First Class,1,0.090000004,75,Oceania,EE. UU.,Corporate,1,0,1
76549,Payment,2025-01-22,2025-01-22,0,0,Shipping on time,0,Same Day,1,0.180000007,75,Southeast Asia,EE. UU.,Consumer,0,1,1
76540,Payment,2025-01-22,2025-01-22,0,0,Shipping on time,0,Same Day,1,0.059999999,75,South Asia,EE. UU.,Consumer,0,1,1
76547,Debit,2025-01-22,2025-01-25,4,3,Advance shipping,0,Standard Class,1,0.25,75,Oceania,Puerto Rico,Consumer,-1,1,1
76579,Debit,2025-01-22,2025-01-27,4,5,Late delivery,1,Standard Class,1,0.029999999,75,Eastern Asia,Puerto Rico,Consumer,1,0,1
76557,Debit,2025-01-22,2025-01-24,1,2,Late delivery,1,First Class,1,0.07,75,Oceania,EE. UU.,Corporate,1,0,1
76558,Debit,2025-01-22,2025-01-24,1,2,Late delivery,1,First Class,1,0.059999999,75,Oceania,Puerto Rico,Corporate,1,0,1
76546,Cash,2025-01-22,2025-01-24,4,2,Advance shipping,0,Standard Class,1,0.0,75,Oceania,EE. UU.,Consumer,-2,1,1
76543,Debit,2025-01-22,2025-01-26,2,4,Late delivery,1,Second Class,1,0.029999999,75,Eastern Asia,Puerto Rico,Corporate,2,0,1
76587,Debit,2025-01-22,2025-01-25,2,3,Late delivery,1,Second Class,1,0.159999996,75,Eastern Asia,Puerto Rico,Corporate,1,0,1
76528,Debit,2025-01-22,2025-01-24,1,2,Late delivery,1,First Class,1,0.0,75,Oceania,EE. UU.,Consumer,1,0,1
76562,Debit,2025-01-22,2025-01-24,1,2,Late delivery,1,First Class,1,0.02,75,Southeast Asia,EE. UU.,Consumer,1,0,1
76584,Debit,2025-01-22,2025-01-27,2,5,Late delivery,1,Second Class,1,0.200000003,75,Oceania,EE. UU.,Corporate,3,0,1
76566,Debit,2025-01-22,2025-01-24,2,2,Shipping on time,0,Second Class,1,0.200000003,75,South Asia,EE. UU.,Corporate,0,1,1
76582,Debit,2025-01-22,2025-01-25,2,3,Late delivery,1,Second Class,1,0.0,75,Eastern Asia,EE. UU.,Corporate,1,0,1
76544,Debit,2025-01-22,2025-01-27,2,5,Late delivery,1,Second Class,1,0.02,75,South Asia,EE. UU.,Corporate,3,0,1
76533,Cash,2025-01-22,2025-01-26,4,4,Shipping on time,0,Standard Class,1,0.159999996,75,South Asia,EE. UU.,Home Office,0,1,1
76526,Debit,2025-01-22,2025-01-24,2,2,Shipping on time,0,Second Class,1,0.02,75,Oceania,EE. UU.,Consumer,0,1,1
76561,Debit,2025-01-22,2025-01-24,2,2,Shipping on time,0,Second Class,1,0.029999999,75,Southeast Asia,EE. UU.,Consumer,0,1,1
76542,Debit,2025-01-22,2025-01-25,2,3,Late delivery,1,Second Class,1,0.039999999,75,Southeast Asia,EE. UU.,Consumer,1,0,1
76559,Transfer,2025-01-22,2025-01-27,2,5,Late delivery,1,Second Class,1,0.050000001,75,Oceania,EE. UU.,Corporate,3,0,1
76588,Transfer,2025-01-22,2025-01-26,2,4,Late delivery,1,Second Class,1,0.150000006,75,Eastern Asia,EE. UU.,Corporate,2,0,1
76564,Transfer,2025-01-22,2025-01-27,4,5,Shipping canceled,0,Standard Class,1,0.0,75,Eastern Asia,EE. UU.,Corporate,1,0,1
76525,Transfer,2025-01-22,2025-01-28,4,6,Shipping canceled,0,Standard Class,1,0.029999999,75,Southeast Asia,EE. UU.,Corporate,2,0,1
76548,Payment,2025-01-22,2025-01-26,4,4,Shipping on time,0,Standard Class,1,0.200000003,75,Southeast Asia,EE. UU.,Consumer,0,1,1
76523,Payment,2025-01-22,2025-01-26,4,4,Shipping on time,0,Standard Class,1,0.050000001,75,South Asia,EE. UU.,Consumer,0,1,1
76575,Payment,2025-01-22,2025-01-28,4,6,Late delivery,1,Standard Class,1,0.07,75,Southeast Asia,EE. UU.,Consumer,2,0,1
76572,Payment,2025-01-22,2025-01-25,4,3,Advance shipping,0,Standard Class,1,0.119999997,75,Eastern Asia,EE. UU.,Consumer,-1,1,1
76554,Payment,2025-01-22,2025-01-27,4,5,Late delivery,1,Standard Class,1,0.119999997,75,Southeast Asia,EE. UU.,Consumer,1,0,1
76551,Payment,2025-01-22,2025-01-24,4,2,Advance shipping,0,Standard Class,1,0.159999996,75,Southeast Asia,EE. UU.,Consumer,-2,1,1
76555,Payment,2025-01-22,2025-01-28,4,6,Late delivery,1,Standard Class,1,0.100000001,75,Southeast Asia,Puerto Rico,Corporate,2,0,1
76583,Transfer,2025-01-22,2025-01-24,1,2,Late delivery,1,First Class,1,0.25,75,Eastern Asia,Puerto Rico,Corporate,1,0,1
76570,Transfer,2025-01-22,2025-01-24,1,2,Late delivery,1,First Class,1,0.150000006,75,Eastern Asia,Puerto Rico,Corporate,1,0,1
76580,Debit,2025-01-22,2025-01-28,4,6,Late delivery,1,Standard Class,1,0.02,75,Eastern Asia,EE. UU.,Consumer,2,0,1
76577,Debit,2025-01-22,2025-01-25,4,3,Advance shipping,0,Standard Class,1,0.050000001,75,Southeast Asia,EE. UU.,Consumer,-1,1,1
76568,Debit,2025-01-22,2025-01-26,4,4,Shipping on time,0,Standard Class,1,0.170000002,75,Southeast Asia,EE. UU.,Consumer,0,1,1
76571,Debit,2025-01-22,2025-01-24,4,2,Advance shipping,0,Standard Class,1,0.129999995,75,Eastern Asia,EE. UU.,Consumer,-2,1,1
76552,Debit,2025-01-22,2025-01-25,4,3,Advance shipping,0,Standard Class,1,0.150000006,75,Southeast Asia,EE. UU.,Consumer,-1,1,1
76536,Debit,2025-01-22,2025-01-24,1,2,Late delivery,1,First Class,1,0.119999997,75,South Asia,EE. UU.,Home Office,1,0,1
76538,Debit,2025-01-22,2025-01-22,0,0,Shipping on time,0,Same Day,1,0.090000004,75,South Asia,EE. UU.,Home Office,0,1,1
76537,Debit,2025-01-22,2025-01-22,0,0,Shipping on time,0,Same Day,1,0.100000001,75,South Asia,EE. UU.,Home Office,0,1,1
76569,Transfer,2025-01-22,2025-01-27,2,5,Late delivery,1,Second Class,1,0.159999996,75,Southeast Asia,EE. UU.,Consumer,3,0,1
76581,Transfer,2025-01-22,2025-01-24,2,2,Shipping on time,0,Second Class,1,0.01,75,Oceania,EE. UU.,Consumer,0,1,1
76545,Transfer,2025-01-22,2025-01-28,2,6,Late delivery,1,Second Class,1,0.01,75,South Asia,EE. UU.,Consumer,4,0,1
76560,Payment,2025-01-22,2025-01-28,2,6,Late delivery,1,Second Class,1,0.039999999,75,Oceania,Puerto Rico,Consumer,4,0,1
76576,Payment,2025-01-22,2025-01-24,2,2,Shipping on time,0,Second Class,1,0.059999999,75,Southeast Asia,Puerto Rico,Consumer,0,1,1
76574,Transfer,2025-01-22,2025-01-27,4,5,Shipping canceled,0,Standard Class,1,0.090000004,75,Southeast Asia,EE. UU.,Consumer,1,0,1
76578,Transfer,2025-01-22,2025-01-26,4,4,Shipping on time,0,Standard Class,1,0.039999999,75,Eastern Asia,EE. UU.,Consumer,0,1,1
76522,Transfer,2025-01-22,2025-01-25,4,3,Advance shipping,0,Standard Class,1,0.059999999,75,South Asia,EE. UU.,Consumer,-1,1,1
76573,Transfer,2025-01-22,2025-01-26,4,4,Shipping on time,0,Standard Class,1,0.100000001,75,South Asia,EE. UU.,Consumer,0,1,1
76531,Transfer,2025-01-22,2025-01-24,4,2,Advance shipping,0,Standard Class,1,0.180000007,75,Eastern Asia,EE. UU.,Consumer,-2,1,1
76530,Transfer,2025-01-22,2025-01-24,1,2,Late delivery,1,First Class,1,0.200000003,75,Eastern Asia,Puerto Rico,Consumer,1,0,1
76550,Transfer,2025-01-22,2025-01-22,0,0,Shipping on time,0,Same Day,1,0.170000002,75,Southeast Asia,Puerto Rico,Consumer,0,1,1
76567,Transfer,2025-01-22,2025-01-25,4,3,Advance shipping,0,Standard Class,1,0.180000007,75,South Asia,Puerto Rico,Consumer,-1,1,1
76553,Transfer,2025-01-22,2025-01-26,4,4,Shipping canceled,0,Standard Class,1,0.129999995,75,Eastern Asia,Puerto Rico,Consumer,0,1,1
76529,Payment,2025-01-22,2025-01-24,1,2,Late delivery,1,First Class,1,0.25,75,Eastern Asia,EE. UU.,Home Office,1,0,1
76565,Payment,2025-01-22,2025-01-28,2,6,Late delivery,1,Second Class,1,0.25,75,Southeast Asia,EE. UU.,Home Office,4,0,1
76534,Payment,2025-01-22,2025-01-27,4,5,Late delivery,1,Standard Class,1,0.150000006,75,South Asia,EE. UU.,Home Office,1,0,1
76586,Transfer,2025-01-22,2025-01-24,2,2,Shipping on time,0,Second Class,1,0.170000002,75,Eastern Asia,EE. UU.,Home Office,0,1,1
76524,Cash,2025-01-22,2025-01-27,4,5,Late delivery,1,Standard Class,1,0.039999999,75,Oceania,Puerto Rico,Consumer,1,0,1
76521,Cash,2025-01-22,2025-01-24,4,2,Advance shipping,0,Standard Class,1,0.07,75,South Asia,Puerto Rico,Consumer,-2,1,1
76532,Cash,2025-01-22,2025-01-25,4,3,Advance shipping,0,Standard Class,1,0.170000002,75,Eastern Asia,Puerto Rico,Consumer,-1,1,1
76527,Debit,2025-01-22,2025-01-24,1,2,Late delivery,1,First Class,1,0.01,75,Southeast Asia,Puerto Rico,Consumer,1,0,1
76541,Debit,2025-01-22,2025-01-22,0,0,Shipping on time,0,Same Day,1,0.050000001,75,Oceania,Puerto Rico,Consumer,0,1,1
76539,Debit,2025-01-22,2025-01-22,0,0,Shipping on time,0,Same Day,1,0.07,75,South Asia,Puerto Rico,Consumer,0,1,1
76614,Debit,2025-01-23,2025-01-28,4,5,Late delivery,1,Standard Class,1,0.039999999,75,Eastern Asia,EE. UU.,Corporate,1,0,1
76610,Debit,2025-01-23,2025-01-29,4,6,Late delivery,1,Standard Class,1,0.090000004,75,Southeast Asia,EE. UU.,Corporate,2,0,1
76654,Payment,2025-01-23,2025-01-28,4,5,Late delivery,1,Standard Class,1,0.0,75,Eastern Asia,Puerto Rico,Home Office,1,0,1
76600,Transfer,2025-01-23,2025-01-25,1,2,Late delivery,1,First Class,1,0.0,75,Oceania,Puerto Rico,Home Office,1,0,1
76596,Transfer,2025-01-23,2025-01-25,1,2,Late delivery,1,First Class,1,0.039999999,75,Eastern Asia,Puerto Rico,Home Office,1,0,1
76634,Debit,2025-01-23,2025-01-28,4,5,Late delivery,1,Standard Class,1,0.02,75,South Asia,Puerto Rico,Consumer,1,0,1
76627,Debit,2025-01-23,2025-01-26,4,3,Advance shipping,0,Standard Class,1,0.100000001,75,Southeast Asia,Puerto Rico,Consumer,-1,1,1
76619,Debit,2025-01-23,2025-01-28,4,5,Late delivery,1,Standard Class,1,0.25,75,Oceania,Puerto Rico,Consumer,1,0,1
76592,Debit,2025-01-23,2025-01-25,1,2,Late delivery,1,First Class,1,0.090000004,75,Eastern Asia,Puerto Rico,Corporate,1,0,1
76603,Debit,2025-01-23,2025-01-25,1,2,Late delivery,1,First Class,1,0.180000007,75,Oceania,Puerto Rico,Corporate,1,0,1
76589,Payment,2025-01-23,2025-01-28,2,5,Late delivery,1,Second Class,1,0.129999995,75,South Asia,EE. UU.,Corporate,3,0,1
76652,Transfer,2025-01-23,2025-01-26,4,3,Shipping canceled,0,Standard Class,1,0.02,75,Oceania,Puerto Rico,Home Office,-1,1,1
76649,Transfer,2025-01-23,2025-01-28,4,5,Shipping canceled,0,Standard Class,1,0.050000001,75,Oceania,Puerto Rico,Home Office,1,0,1
76591,Cash,2025-01-23,2025-01-25,4,2,Advance shipping,0,Standard Class,1,0.100000001,75,South Asia,EE. UU.,Consumer,-2,1,1
76629,Debit,2025-01-23,2025-01-28,4,5,Late delivery,1,Standard Class,1,0.07,75,Southeast Asia,Puerto Rico,Corporate,1,0,1
76643,Debit,2025-01-23,2025-01-27,4,4,Shipping on time,0,Standard Class,1,0.129999995,75,South Asia,Puerto Rico,Corporate,0,1,1
76611,Debit,2025-01-23,2025-01-25,4,2,Advance shipping,0,Standard Class,1,0.07,75,Eastern Asia,Puerto Rico,Corporate,-2,1,1
76604,Debit,2025-01-23,2025-01-25,1,2,Late delivery,1,First Class,1,0.170000002,75,Eastern Asia,EE. UU.,Consumer,1,0,1
76637,Debit,2025-01-23,2025-01-25,1,2,Late delivery,1,First Class,1,0.25,75,Eastern Asia,EE. UU.,Consumer,1,0,1
76612,Payment,2025-01-23,2025-01-26,4,3,Advance shipping,0,Standard Class,1,0.059999999,75,Eastern Asia,EE. UU.,Corporate,-1,1,1
76601,Cash,2025-01-23,2025-01-25,1,2,Late delivery,1,First Class,1,0.25,75,Oceania,EE. UU.,Home Office,1,0,1
76648,Cash,2025-01-23,2025-01-27,4,4,Shipping on time,0,Standard Class,1,0.059999999,75,Oceania,EE. UU.,Home Office,0,1,1
76635,Debit,2025-01-23,2025-01-29,2,6,Late delivery,1,Second Class,1,0.01,75,Southeast Asia,EE. UU.,Consumer,4,0,1
76622,Debit,2025-01-23,2025-01-26,2,3,Late delivery,1,Second Class,1,0.170000002,75,Oceania,EE. UU.,Consumer,1,0,1
76595,Transfer,2025-01-23,2025-01-25,1,2,Late delivery,1,First Class,1,0.050000001,75,Southeast Asia,EE. UU.,Corporate,1,0,1
76593,Transfer,2025-01-23,2025-01-25,1,2,Late delivery,1,First Class,1,0.07,75,Eastern Asia,EE. UU.,Corporate,1,0,1
76628,Payment,2025-01-23,2025-01-27,4,4,Shipping on time,0,Standard Class,1,0.090000004,75,Southeast Asia,EE. UU.,Consumer,0,1,1
76644,Payment,2025-01-23,2025-01-28,4,5,Late delivery,1,Standard Class,1,0.119999997,75,Southeast Asia,EE. UU.,Consumer,1,0,1
76626,Payment,2025-01-23,2025-01-25,4,2,Advance shipping,0,Standard Class,1,0.119999997,75,Southeast Asia,EE. UU.,Consumer,-2,1,1
76642,Payment,2025-01-23,2025-01-26,4,3,Advance shipping,0,Standard Class,1,0.150000006,75,South Asia,EE. UU.,Consumer,-1,1,1
76639,Payment,2025-01-23,2025-01-28,4,5,Late delivery,1,Standard Class,1,0.180000007,75,Eastern Asia,EE. UU.,Consumer,1,0,1
76613,Payment,2025-01-23,2025-01-27,4,4,Shipping on time,0,Standard Class,1,0.050000001,75,Eastern Asia,Puerto Rico,Corporate,0,1,1
76618,Debit,2025-01-23,2025-01-27,4,4,Shipping on time,0,Standard Class,1,0.0,75,Oceania,EE. UU.,Consumer,0,1,1
76617,Debit,2025-01-23,2025-01-26,4,3,Advance shipping,0,Standard Class,1,0.01,75,Oceania,EE. UU.,Consumer,-1,1,1
76633,Debit,2025-01-23,2025-01-27,4,4,Shipping on time,0,Standard Class,1,0.029999999,75,Southeast Asia,EE. UU.,Consumer,0,1,1
76609,Debit,2025-01-23,2025-01-28,4,5,Late delivery,1,Standard Class,1,0.100000001,75,Eastern Asia,EE. UU.,Consumer,1,0,1
76645,Debit,2025-01-23,2025-01-29,4,6,Late delivery,1,Standard Class,1,0.100000001,75,Oceania,EE. UU.,Consumer,2,0,1
76607,Debit,2025-01-23,2025-01-26,4,3,Advance shipping,0,Standard Class,1,0.129999995,75,Eastern Asia,EE. UU.,Consumer,-1,1,1
76605,Debit,2025-01-23,2025-01-29,4,6,Late delivery,1,Standard Class,1,0.159999996,75,Eastern Asia,EE. UU.,Consumer,2,0,1
76623,Debit,2025-01-23,2025-01-27,4,4,Shipping on time,0,Standard Class,1,0.159999996,75,Oceania,EE. UU.,Consumer,0,1,1
76640,Debit,2025-01-23,2025-01-29,4,6,Late delivery,1,Standard Class,1,0.170000002,75,South Asia,EE. UU.,Consumer,2,0,1
76620,Debit,2025-01-23,2025-01-29,4,6,Late delivery,1,Standard Class,1,0.200000003,75,Oceania,EE. UU.,Consumer,2,0,1
76602,Debit,2025-01-23,2025-01-25,1,2,Late delivery,1,First Class,1,0.200000003,75,Oceania,EE. UU.,Home Office,1,0,1
76615,Transfer,2025-01-23,2025-01-29,2,6,Late delivery,1,Second Class,1,0.029999999,75,Eastern Asia,EE. UU.,Consumer,4,0,1
76594,Transfer,2025-01-23,2025-01-28,4,5,Late delivery,1,Standard Class,1,0.059999999,75,Southeast Asia,Puerto Rico,Corporate,1,0,1
76616,Payment,2025-01-23,2025-01-25,2,2,Shipping on time,0,Second Class,1,0.02,75,Southeast Asia,Puerto Rico,Consumer,0,1,1
76624,Payment,2025-01-23,2025-01-28,2,5,Late delivery,1,Second Class,1,0.150000006,75,Oceania,Puerto Rico,Consumer,3,0,1
76651,Transfer,2025-01-23,2025-01-25,4,2,Advance shipping,0,Standard Class,1,0.029999999,75,Oceania,EE. UU.,Consumer,-2,1,1
76625,Transfer,2025-01-23,2025-01-29,4,6,Late delivery,1,Standard Class,1,0.129999995,75,Eastern Asia,EE. UU.,Consumer,2,0,1
76647,Cash,2025-01-23,2025-01-26,4,3,Advance shipping,0,Standard Class,1,0.07,75,Southeast Asia,Puerto Rico,Home Office,-1,1,1
76646,Cash,2025-01-23,2025-01-25,4,2,Advance shipping,0,Standard Class,1,0.090000004,75,Oceania,Puerto Rico,Home Office,-2,1,1
76598,Debit,2025-01-23,2025-01-25,1,2,Late delivery,1,First Class,1,0.02,75,Eastern Asia,Puerto Rico,Home Office,1,0,1
76590,Debit,2025-01-23,2025-01-29,4,6,Late delivery,1,Standard Class,1,0.119999997,75,South Asia,Puerto Rico,Home Office,2,0,1
76641,Payment,2025-01-23,2025-01-25,4,2,Advance shipping,0,Standard Class,1,0.159999996,75,South Asia,Puerto Rico,Consumer,-2,1,1
76638,Payment,2025-01-23,2025-01-27,4,4,Shipping on time,0,Standard Class,1,0.200000003,75,Eastern Asia,Puerto Rico,Consumer,0,1,1
76621,Transfer,2025-01-23,2025-01-25,2,2,Shipping canceled,0,Second Class,1,0.180000007,75,Oceania,Puerto Rico,Consumer,0,1,1
76606,Transfer,2025-01-23,2025-01-25,4,2,Advance shipping,0,Standard Class,1,0.150000006,75,Eastern Asia,Puerto Rico,Consumer,-2,1,1
76656,Transfer,2025-01-23,2025-01-25,4,2,Advance shipping,0,Standard Class,1,0.200000003,75,Oceania,Puerto Rico,Consumer,-2,1,1
76608,Transfer,2025-01-23,2025-01-27,4,4,Shipping canceled,0,Standard Class,1,0.119999997,75,Eastern Asia,Puerto Rico,Consumer,0,1,1
76650,Debit,2025-01-23,2025-01-29,4,6,Late delivery,1,Standard Class,1,0.039999999,75,South Asia,EE. UU.,Home Office,2,0,1
76655,Debit,2025-01-23,2025-01-29,4,6,Late delivery,1,Standard Class,1,0.25,75,Oceania,EE. UU.,Home Office,2,0,1
76653,Debit,2025-01-23,2025-01-27,4,4,Shipping on time,0,Standard Class,1,0.01,75,Oceania,EE. UU.,Home Office,0,1,1
76630,Debit,2025-01-23,2025-01-29,4,6,Late delivery,1,Standard Class,1,0.059999999,75,Southeast Asia,EE. UU.,Home Office,2,0,1
76631,Payment,2025-01-23,2025-01-25,4,2,Advance shipping,0,Standard Class,1,0.050000001,75,Southeast Asia,EE. UU.,Home Office,-2,1,1
76597,Transfer,2025-01-23,2025-01-25,1,2,Late delivery,1,First Class,1,0.029999999,75,Eastern Asia,EE. UU.,Home Office,1,0,1
76599,Transfer,2025-01-23,2025-01-25,1,2,Late delivery,1,First Class,1,0.01,75,Southeast Asia,EE. UU.,Home Office,1,0,1
76632,Cash,2025-01-23,2025-01-26,2,3,Late delivery,1,Second Class,1,0.039999999,75,Southeast Asia,Puerto Rico,Consumer,1,0,1
76636,Debit,2025-01-23,2025-01-25,1,2,Late delivery,1,First Class,1,0.0,75,Eastern Asia,Puerto Rico,Consumer,1,0,1
76683,Debit,2025-01-24,2025-01-28,4,4,Shipping on time,0,Standard Class,1,0.07,75,Oceania,EE. UU.,Corporate,0,1,1
76659,Payment,2025-01-24,2025-01-29,4,5,Late delivery,1,Standard Class,1,0.159999996,75,Southeast Asia,Puerto Rico,Home Office,1,0,1
76666,Debit,2025-01-24,2025-01-26,2,2,Shipping on time,0,Second Class,1,0.059999999,75,South Asia,Puerto Rico,Consumer,0,1,1
76708,Debit,2025-01-24,2025-01-28,4,4,Shipping on time,0,Standard Class,1,0.0,75,Oceania,Puerto Rico,Consumer,0,1,1
76664,Debit,2025-01-24,2025-01-29,4,5,Late delivery,1,Standard Class,1,0.090000004,75,Oceania,Puerto Rico,Consumer,1,0,1
76680,Debit,2025-01-24,2025-01-30,4,6,Late delivery,1,Standard Class,1,0.119999997,75,Eastern Asia,Puerto Rico,Consumer,2,0,1
76692,Debit,2025-01-24,2025-01-27,4,3,Advance shipping,0,Standard Class,1,0.200000003,75,Eastern Asia,Puerto Rico,Consumer,-1,1,1
76721,Debit,2025-01-24,2025-01-26,4,2,Advance shipping,0,Standard Class,1,0.050000001,75,Oceania,Puerto Rico,Consumer,-2,1,1
76725,Payment,2025-01-24,2025-01-30,2,6,Late delivery,1,Second Class,1,0.01,75,Eastern Asia,EE. UU.,Corporate,4,0,1
76707,Cash,2025-01-24,2025-01-27,4,3,Advance shipping,0,Standard Class,1,0.01,75,South Asia,EE. UU.,Consumer,-1,1,1
76722,Cash,2025-01-24,2025-01-27,4,3,Advance shipping,0,Standard Class,1,0.039999999,75,Eastern Asia,EE. UU.,Consumer,-1,1,1
76716,Cash,2025-01-24,2025-01-26,4,2,Advance shipping,0,Standard Class,1,0.119999997,75,Eastern Asia,EE. UU.,Consumer,-2,1,1
76724,Payment,2025-01-24,2025-01-29,2,5,Late delivery,1,Second Class,1,0.02,75,South Asia,EE. UU.,Consumer,3,0,1
