Order_Id,Type,Order_Date(DateOrders),Shipping_Date(DateOrders),Days_for_Shipment(scheduled),Days_for_Shipping(real),Delivery_Status,Late_Delivery_Risk,Shipping_Mode,Order_Item_Quantity,Order_Item_Discount_Rate,Product_Category_Id,Order_Region,Customer_Country,Customer_Segment
76503,Transfer,21-01-2025,25-01-2025,4,4,Shipping on time,0,Standard Class,1,0.07,75,Southeast Asia,EE. UU.,Consumer
76499,Transfer,21-01-2025,26-01-2025,4,5,Late delivery,1,Standard Class,1,0.129999995,75,Eastern Asia,EE. UU.,Consumer
76510,Payment,21-01-2025,23-01-2025,1,2,Late delivery,1,First Class,1,0,75,South Asia,Puerto Rico,Home Office
76484,Payment,21-01-2025,26-01-2025,4,5,Late delivery,1,Standard Class,1,0.090000004,75,Southeast Asia,Puerto Rico,Consumer
76460,Payment,21-01-2025,27-01-2025,4,6,Late delivery,1,Standard Class,1,0.170000002,75,Southeast Asia,Puerto Rico,Consumer
76512,Payment,21-01-2025,24-01-2025,4,3,Advance shipping,0,Standard Class,1,0.200000003,75,Eastern Asia,Puerto Rico,Consumer
76492,Transfer,21-01-2025,23-01-2025,1,2,Late delivery,1,First Class,1,0,75,South Asia,Puerto Rico,Consumer
76467,Transfer,21-01-2025,24-01-2025,4,3,Advance shipping,0,Standard Class,1,0.07,75,Southeast Asia,Puerto Rico,Consumer
76462,Transfer,21-01-2025,24-01-2025,4,3,Advance shipping,0,Standard Class,1,0.150000006,75,Southeast Asia,Puerto Rico,Consumer
76479,Payment,21-01-2025,23-01-2025,1,2,Late delivery,1,First Class,1,0.159999996,75,Oceania,EE. UU.,Home Office
76456,Payment,21-01-2025,21-01-2025,0,0,Shipping on time,0,Same Day,1,0,75,Oceania,EE. UU.,Home Office
76480,Payment,21-01-2025,27-01-2025,4,6,Late delivery,1,Standard Class,1,0.150000006,75,Oceania,EE. UU.,Home Office
76508,Cash,21-01-2025,23-01-2025,1,2,Late delivery,1,First Class,1,0.02,75,South Asia,Puerto Rico,Consumer
76489,Cash,21-01-2025,26-01-2025,4,5,Late delivery,1,Standard Class,1,0.029999999,75,Eastern Asia,Puerto Rico,Consumer
76453,Debit,21-01-2025,23-01-2025,1,2,Late delivery,1,First Class,1,0.029999999,75,South Asia,Puerto Rico,Consumer
76455,Debit,21-01-2025,21-01-2025,0,0,Shipping on time,0,Same Day,1,0.01,75,Oceania,Puerto Rico,Consumer
76585,Debit,22-01-2025,28-01-2025,4,6,Late delivery,1,Standard Class,1,0.180000007,75,Eastern Asia,EE. UU.,Corporate
76535,Payment,22-01-2025,28-01-2025,4,6,Late delivery,1,Standard Class,1,0.129999995,75,South Asia,Puerto Rico,Home Office
76563,Debit,22-01-2025,26-01-2025,2,4,Late delivery,1,Second Class,1,0.01,75,Eastern Asia,Puerto Rico,Consumer
76520,Cash,22-01-2025,28-01-2025,2,6,Late delivery,1,Second Class,1,0.090000004,75,South Asia,EE. UU.,Consumer
76556,Cash,22-01-2025,24-01-2025,1,2,Late delivery,1,First Class,1,0.090000004,75,Oceania,EE. UU.,Corporate
76549,Payment,22-01-2025,22-01-2025,0,0,Shipping on time,0,Same Day,1,0.180000007,75,Southeast Asia,EE. UU.,Consumer
76540,Payment,22-01-2025,22-01-2025,0,0,Shipping on time,0,Same Day,1,0.059999999,75,South Asia,EE. UU.,Consumer
76547,Debit,22-01-2025,25-01-2025,4,3,Advance shipping,0,Standard Class,1,0.25,75,Oceania,Puerto Rico,Consumer
76579,Debit,22-01-2025,27-01-2025,4,5,Late delivery,1,Standard Class,1,0.029999999,75,Eastern Asia,Puerto Rico,Consumer
76557,Debit,22-01-2025,24-01-2025,1,2,Late delivery,1,First Class,1,0.07,75,Oceania,EE. UU.,Corporate
76558,Debit,22-01-2025,24-01-2025,1,2,Late delivery,1,First Class,1,0.059999999,75,Oceania,Puerto Rico,Corporate
76546,Cash,22-01-2025,24-01-2025,4,2,Advance shipping,0,Standard Class,1,0,75,Oceania,EE. UU.,Consumer
76543,Debit,22-01-2025,26-01-2025,2,4,Late delivery,1,Second Class,1,0.029999999,75,Eastern Asia,Puerto Rico,Corporate
76587,Debit,22-01-2025,25-01-2025,2,3,Late delivery,1,Second Class,1,0.159999996,75,Eastern Asia,Puerto Rico,Corporate
76528,Debit,22-01-2025,24-01-2025,1,2,Late delivery,1,First Class,1,0,75,Oceania,EE. UU.,Consumer
76562,Debit,22-01-2025,24-01-2025,1,2,Late delivery,1,First Class,1,0.02,75,Southeast Asia,EE. UU.,Consumer
76584,Debit,22-01-2025,27-01-2025,2,5,Late delivery,1,Second Class,1,0.200000003,75,Oceania,EE. UU.,Corporate
76566,Debit,22-01-2025,24-01-2025,2,2,Shipping on time,0,Second Class,1,0.200000003,75,South Asia,EE. UU.,Corporate
76582,Debit,22-01-2025,25-01-2025,2,3,Late delivery,1,Second Class,1,0,75,Eastern Asia,EE. UU.,Corporate
76544,Debit,22-01-2025,27-01-2025,2,5,Late delivery,1,Second Class,1,0.02,75,South Asia,EE. UU.,Corporate
76533,Cash,22-01-2025,26-01-2025,4,4,Shipping on time,0,Standard Class,1,0.159999996,75,South Asia,EE. UU.,Home Office
76526,Debit,22-01-2025,24-01-2025,2,2,Shipping on time,0,Second Class,1,0.02,75,Oceania,EE. UU.,Consumer
76561,Debit,22-01-2025,24-01-2025,2,2,Shipping on time,0,Second Class,1,0.029999999,75,Southeast Asia,EE. UU.,Consumer
76542,Debit,22-01-2025,25-01-2025,2,3,Late delivery,1,Second Class,1,0.039999999,75,Southeast Asia,EE. UU.,Consumer
76559,Transfer,22-01-2025,27-01-2025,2,5,Late delivery,1,Second Class,1,0.050000001,75,Oceania,EE. UU.,Corporate
76588,Transfer,22-01-2025,26-01-2025,2,4,Late delivery,1,Second Class,1,0.150000006,75,Eastern Asia,EE. UU.,Corporate
76564,Transfer,22-01-2025,27-01-2025,4,5,Shipping canceled,0,Standard Class,1,0,75,Eastern Asia,EE. UU.,Corporate
76525,Transfer,22-01-2025,28-01-2025,4,6,Shipping canceled,0,Standard Class,1,0.029999999,75,Southeast Asia,EE. UU.,Corporate
76548,Payment,22-01-2025,26-01-2025,4,4,Shipping on time,0,Standard Class,1,0.200000003,75,Southeast Asia,EE. UU.,Consumer
76523,Payment,22-01-2025,26-01-2025,4,4,Shipping on time,0,Standard Class,1,0.050000001,75,South Asia,EE. UU.,Consumer
76575,Payment,22-01-2025,28-01-2025,4,6,Late delivery,1,Standard Class,1,0.07,75,Southeast Asia,EE. UU.,Consumer
76572,Payment,22-01-2025,25-01-2025,4,3,Advance shipping,0,Standard Class,1,0.119999997,75,Eastern Asia,EE. UU.,Consumer
76554,Payment,22-01-2025,27-01-2025,4,5,Late delivery,1,Standard Class,1,0.119999997,75,Southeast Asia,EE. UU.,Consumer
76551,Payment,22-01-2025,24-01-2025,4,2,Advance shipping,0,Standard Class,1,0.159999996,75,Southeast Asia,EE. UU.,Consumer
76555,Payment,22-01-2025,28-01-2025,4,6,Late delivery,1,Standard Class,1,0.100000001,75,Southeast Asia,Puerto Rico,Corporate
76583,Transfer,22-01-2025,24-01-2025,1,2,Late delivery,1,First Class,1,0.25,75,Eastern Asia,Puerto Rico,Corporate
76570,Transfer,22-01-2025,24-01-2025,1,2,Late delivery,1,First Class,1,0.150000006,75,Eastern Asia,Puerto Rico,Corporate
76580,Debit,22-01-2025,28-01-2025,4,6,Late delivery,1,Standard Class,1,0.02,75,Eastern Asia,EE. UU.,Consumer
76577,Debit,22-01-2025,25-01-2025,4,3,Advance shipping,0,Standard Class,1,0.050000001,75,Southeast Asia,EE. UU.,Consumer
76568,Debit,22-01-2025,26-01-2025,4,4,Shipping on time,0,Standard Class,1,0.170000002,75,Southeast Asia,EE. UU.,Consumer
76571,Debit,22-01-2025,24-01-2025,4,2,Advance shipping,0,Standard Class,1,0.129999995,75,Eastern Asia,EE. UU.,Consumer
76552,Debit,22-01-2025,25-01-2025,4,3,Advance shipping,0,Standard Class,1,0.150000006,75,Southeast Asia,EE. UU.,Consumer
76536,Debit,22-01-2025,24-01-2025,1,2,Late delivery,1,First Class,1,0.119999997,75,South Asia,EE. UU.,Home Office
76538,Debit,22-01-2025,22-01-2025,0,0,Shipping on time,0,Same Day,1,0.090000004,75,South Asia,EE. UU.,Home Office
76537,Debit,22-01-2025,22-01-2025,0,0,Shipping on time,0,Same Day,1,0.100000001,75,South Asia,EE. UU.,Home Office
76569,Transfer,22-01-2025,27-01-2025,2,5,Late delivery,1,Second Class,1,0.159999996,75,Southeast Asia,EE. UU.,Consumer
76581,Transfer,22-01-2025,24-01-2025,2,2,Shipping on time,0,Second Class,1,0.01,75,Oceania,EE. UU.,Consumer
76545,Transfer,22-01-2025,28-01-2025,2,6,Late delivery,1,Second Class,1,0.01,75,South Asia,EE. UU.,Consumer
76560,Payment,22-01-2025,28-01-2025,2,6,Late delivery,1,Second Class,1,0.039999999,75,Oceania,Puerto Rico,Consumer
76576,Payment,22-01-2025,24-01-2025,2,2,Shipping on time,0,Second Class,1,0.059999999,75,Southeast Asia,Puerto Rico,Consumer
76574,Transfer,22-01-2025,27-01-2025,4,5,Shipping canceled,0,Standard Class,1,0.090000004,75,Southeast Asia,EE. UU.,Consumer
76578,Transfer,22-01-2025,26-01-2025,4,4,Shipping on time,0,Standard Class,1,0.039999999,75,Eastern Asia,EE. UU.,Consumer
76522,Transfer,22-01-2025,25-01-2025,4,3,Advance shipping,0,Standard Class,1,0.059999999,75,South Asia,EE. UU.,Consumer
76573,Transfer,22-01-2025,26-01-2025,4,4,Shipping on time,0,Standard Class,1,0.100000001,75,South Asia,EE. UU.,Consumer
76531,Transfer,22-01-2025,24-01-2025,4,2,Advance shipping,0,Standard Class,1,0.180000007,75,Eastern Asia,EE. UU.,Consumer
76530,Transfer,22-01-2025,24-01-2025,1,2,Late delivery,1,First Class,1,0.200000003,75,Eastern Asia,Puerto Rico,Consumer
76550,Transfer,22-01-2025,22-01-2025,0,0,Shipping on time,0,Same Day,1,0.170000002,75,Southeast Asia,Puerto Rico,Consumer
76567,Transfer,22-01-2025,25-01-2025,4,3,Advance shipping,0,Standard Class,1,0.180000007,75,South Asia,Puerto Rico,Consumer
76553,Transfer,22-01-2025,26-01-2025,4,4,Shipping canceled,0,Standard Class,1,0.129999995,75,Eastern Asia,Puerto Rico,Consumer
76529,Payment,22-01-2025,24-01-2025,1,2,Late delivery,1,First Class,1,0.25,75,Eastern Asia,EE. UU.,Home Office
76565,Payment,22-01-2025,28-01-2025,2,6,Late delivery,1,Second Class,1,0.25,75,Southeast Asia,EE. UU.,Home Office
76534,Payment,22-01-2025,27-01-2025,4,5,Late delivery,1,Standard Class,1,0.150000006,75,South Asia,EE. UU.,Home Office
76586,Transfer,22-01-2025,24-01-2025,2,2,Shipping on time,0,Second Class,1,0.170000002,75,Eastern Asia,EE. UU.,Home Office
76524,Cash,22-01-2025,27-01-2025,4,5,Late delivery,1,Standard Class,1,0.039999999,75,Oceania,Puerto Rico,Consumer
76521,Cash,22-01-2025,24-01-2025,4,2,Advance shipping,0,Standard Class,1,0.07,75,South Asia,Puerto Rico,Consumer
76532,Cash,22-01-2025,25-01-2025,4,3,Advance shipping,0,Standard Class,1,0.170000002,75,Eastern Asia,Puerto Rico,Consumer
76527,Debit,22-01-2025,24-01-2025,1,2,Late delivery,1,First Class,1,0.01,75,Southeast Asia,Puerto Rico,Consumer
76541,Debit,22-01-2025,22-01-2025,0,0,Shipping on time,0,Same Day,1,0.050000001,75,Oceania,Puerto Rico,Consumer
76539,Debit,22-01-2025,22-01-2025,0,0,Shipping on time,0,Same Day,1,0.07,75,South Asia,Puerto Rico,Consumer
76614,Debit,23-01-2025,28-01-2025,4,5,Late delivery,1,Standard Class,1,0.039999999,75,Eastern Asia,EE. UU.,Corporate
76610,Debit,23-01-2025,29-01-2025,4,6,Late delivery,1,Standard Class,1,0.090000004,75,Southeast Asia,EE. UU.,Corporate
76654,Payment,23-01-2025,28-01-2025,4,5,Late delivery,1,Standard Class,1,0,75,Eastern Asia,Puerto Rico,Home Office
76600,Transfer,23-01-2025,25-01-2025,1,2,Late delivery,1,First Class,1,0,75,Oceania,Puerto Rico,Home Office
76596,Transfer,23-01-2025,25-01-2025,1,2,Late delivery,1,First Class,1,0.039999999,75,Eastern Asia,Puerto Rico,Home Office
76634,Debit,23-01-2025,28-01-2025,4,5,Late delivery,1,Standard Class,1,0.02,75,South Asia,Puerto Rico,Consumer
76627,Debit,23-01-2025,26-01-2025,4,3,Advance shipping,0,Standard Class,1,0.100000001,75,Southeast Asia,Puerto Rico,Consumer
76619,Debit,23-01-2025,28-01-2025,4,5,Late delivery,1,Standard Class,1,0.25,75,Oceania,Puerto Rico,Consumer
76592,Debit,23-01-2025,25-01-2025,1,2,Late delivery,1,First Class,1,0.090000004,75,Eastern Asia,Puerto Rico,Corporate
76603,Debit,23-01-2025,25-01-2025,1,2,Late delivery,1,First Class,1,0.180000007,75,Oceania,Puerto Rico,Corporate
76589,Payment,23-01-2025,28-01-2025,2,5,Late delivery,1,Second Class,1,0.129999995,75,South Asia,EE. UU.,Corporate
76652,Transfer,23-01-2025,26-01-2025,4,3,Shipping canceled,0,Standard Class,1,0.02,75,Oceania,Puerto Rico,Home Office
76649,Transfer,23-01-2025,28-01-2025,4,5,Shipping canceled,0,Standard Class,1,0.050000001,75,Oceania,Puerto Rico,Home Office
76591,Cash,23-01-2025,25-01-2025,4,2,Advance shipping,0,Standard Class,1,0.100000001,75,South Asia,EE. UU.,Consumer
76629,Debit,23-01-2025,28-01-2025,4,5,Late delivery,1,Standard Class,1,0.07,75,Southeast Asia,Puerto Rico,Corporate
76643,Debit,23-01-2025,27-01-2025,4,4,Shipping on time,0,Standard Class,1,0.129999995,75,South Asia,Puerto Rico,Corporate
76611,Debit,23-01-2025,25-01-2025,4,2,Advance shipping,0,Standard Class,1,0.07,75,Eastern Asia,Puerto Rico,Corporate
76604,Debit,23-01-2025,25-01-2025,1,2,Late delivery,1,First Class,1,0.170000002,75,Eastern Asia,EE. UU.,Consumer
76637,Debit,23-01-2025,25-01-2025,1,2,Late delivery,1,First Class,1,0.25,75,Eastern Asia,EE. UU.,Consumer
76612,Payment,23-01-2025,26-01-2025,4,3,Advance shipping,0,Standard Class,1,0.059999999,75,Eastern Asia,EE. UU.,Corporate
76601,Cash,23-01-2025,25-01-2025,1,2,Late delivery,1,First Class,1,0.25,75,Oceania,EE. UU.,Home Office
76648,Cash,23-01-2025,27-01-2025,4,4,Shipping on time,0,Standard Class,1,0.059999999,75,Oceania,EE. UU.,Home Office
76635,Debit,23-01-2025,29-01-2025,2,6,Late delivery,1,Second Class,1,0.01,75,Southeast Asia,EE. UU.,Consumer
76622,Debit,23-01-2025,26-01-2025,2,3,Late delivery,1,Second Class,1,0.170000002,75,Oceania,EE. UU.,Consumer
76595,Transfer,23-01-2025,25-01-2025,1,2,Late delivery,1,First Class,1,0.050000001,75,Southeast Asia,EE. UU.,Corporate
76593,Transfer,23-01-2025,25-01-2025,1,2,Late delivery,1,First Class,1,0.07,75,Eastern Asia,EE. UU.,Corporate
76628,Payment,23-01-2025,27-01-2025,4,4,Shipping on time,0,Standard Class,1,0.090000004,75,Southeast Asia,EE. UU.,Consumer
76644,Payment,23-01-2025,28-01-2025,4,5,Late delivery,1,Standard Class,1,0.119999997,75,Southeast Asia,EE. UU.,Consumer
76626,Payment,23-01-2025,25-01-2025,4,2,Advance shipping,0,Standard Class,1,0.119999997,75,Southeast Asia,EE. UU.,Consumer
76642,Payment,23-01-2025,26-01-2025,4,3,Advance shipping,0,Standard Class,1,0.150000006,75,South Asia,EE. UU.,Consumer
76639,Payment,23-01-2025,28-01-2025,4,5,Late delivery,1,Standard Class,1,0.180000007,75,Eastern Asia,EE. UU.,Consumer
76613,Payment,23-01-2025,27-01-2025,4,4,Shipping on time,0,Standard Class,1,0.050000001,75,Eastern Asia,Puerto Rico,Corporate
76618,Debit,23-01-2025,27-01-2025,4,4,Shipping on time,0,Standard Class,1,0,75,Oceania,EE. UU.,Consumer
76617,Debit,23-01-2025,26-01-2025,4,3,Advance shipping,0,Standard Class,1,0.01,75,Oceania,EE. UU.,Consumer
76633,Debit,23-01-2025,27-01-2025,4,4,Shipping on time,0,Standard Class,1,0.029999999,75,Southeast Asia,EE. UU.,Consumer
76609,Debit,23-01-2025,28-01-2025,4,5,Late delivery,1,Standard Class,1,0.100000001,75,Eastern Asia,EE. UU.,Consumer
76645,Debit,23-01-2025,29-01-2025,4,6,Late delivery,1,Standard Class,1,0.100000001,75,Oceania,EE. UU.,Consumer
76607,Debit,23-01-2025,26-01-2025,4,3,Advance shipping,0,Standard Class,1,0.129999995,75,Eastern Asia,EE. UU.,Consumer
76605,Debit,23-01-2025,29-01-2025,4,6,Late delivery,1,Standard Class,1,0.159999996,75,Eastern Asia,EE. UU.,Consumer
76623,Debit,23-01-2025,27-01-2025,4,4,Shipping on time,0,Standard Class,1,0.159999996,75,Oceania,EE. UU.,Consumer
76640,Debit,23-01-2025,29-01-2025,4,6,Late delivery,1,Standard Class,1,0.170000002,75,South Asia,EE. UU.,Consumer
76620,Debit,23-01-2025,29-01-2025,4,6,Late delivery,1,Standard Class,1,0.200000003,75,Oceania,EE. UU.,Consumer
76602,Debit,23-01-2025,25-01-2025,1,2,Late delivery,1,First Class,1,0.200000003,75,Oceania,EE. UU.,Home Office
76615,Transfer,23-01-2025,29-01-2025,2,6,Late delivery,1,Second Class,1,0.029999999,75,Eastern Asia,EE. UU.,Consumer
76594,Transfer,23-01-2025,28-01-2025,4,5,Late delivery,1,Standard Class,1,0.059999999,75,Southeast Asia,Puerto Rico,Corporate
76616,Payment,23-01-2025,25-01-2025,2,2,Shipping on time,0,Second Class,1,0.02,75,Southeast Asia,Puerto Rico,Consumer
76624,Payment,23-01-2025,28-01-2025,2,5,Late delivery,1,Second Class,1,0.150000006,75,Oceania,Puerto Rico,Consumer
76651,Transfer,23-01-2025,25-01-2025,4,2,Advance shipping,0,Standard Class,1,0.029999999,75,Oceania,EE. UU.,Consumer
76625,Transfer,23-01-2025,29-01-2025,4,6,Late delivery,1,Standard Class,1,0.129999995,75,Eastern Asia,EE. UU.,Consumer
76647,Cash,23-01-2025,26-01-2025,4,3,Advance shipping,0,Standard Class,1,0.07,75,Southeast Asia,Puerto Rico,Home Office
76646,Cash,23-01-2025,25-01-2025,4,2,Advance shipping,0,Standard Class,1,0.090000004,75,Oceania,Puerto Rico,Home Office
76598,Debit,23-01-2025,25-01-2025,1,2,Late delivery,1,First Class,1,0.02,75,Eastern Asia,Puerto Rico,Home Office
76590,Debit,23-01-2025,29-01-2025,4,6,Late delivery,1,Standard Class,1,0.119999997,75,South Asia,Puerto Rico,Home Office
76641,Payment,23-01-2025,25-01-2025,4,2,Advance shipping,0,Standard Class,1,0.159999996,75,South Asia,Puerto Rico,Consumer
76638,Payment,23-01-2025,27-01-2025,4,4,Shipping on time,0,Standard Class,1,0.200000003,75,Eastern Asia,Puerto Rico,Consumer
76621,Transfer,23-01-2025,25-01-2025,2,2,Shipping canceled,0,Second Class,1,0.180000007,75,Oceania,Puerto Rico,Consumer
76606,Transfer,23-01-2025,25-01-2025,4,2,Advance shipping,0,Standard Class,1,0.150000006,75,Eastern Asia,Puerto Rico,Consumer
76656,Transfer,23-01-2025,25-01-2025,4,2,Advance shipping,0,Standard Class,1,0.200000003,75,Oceania,Puerto Rico,Consumer
76608,Transfer,23-01-2025,27-01-2025,4,4,Shipping canceled,0,Standard Class,1,0.119999997,75,Eastern Asia,Puerto Rico,Consumer
76650,Debit,23-01-2025,29-01-2025,4,6,Late delivery,1,Standard Class,1,0.039999999,75,South Asia,EE. UU.,Home Office
76655,Debit,23-01-2025,29-01-2025,4,6,Late delivery,1,Standard Class,1,0.25,75,Oceania,EE. UU.,Home Office
76653,Debit,23-01-2025,27-01-2025,4,4,Shipping on time,0,Standard Class,1,0.01,75,Oceania,EE. UU.,Home Office
76630,Debit,23-01-2025,29-01-2025,4,6,Late delivery,1,Standard Class,1,0.059999999,75,Southeast Asia,EE. UU.,Home Office
76631,Payment,23-01-2025,25-01-2025,4,2,Advance shipping,0,Standard Class,1,0.050000001,75,Southeast Asia,EE. UU.,Home Office
76597,Transfer,23-01-2025,25-01-2025,1,2,Late delivery,1,First Class,1,0.029999999,75,Eastern Asia,EE. UU.,Home Office
76599,Transfer,23-01-2025,25-01-2025,1,2,Late delivery,1,First Class,1,0.01,75,Southeast Asia,EE. UU.,Home Office
76632,Cash,23-01-2025,26-01-2025,2,3,Late delivery,1,Second Class,1,0.039999999,75,Southeast Asia,Puerto Rico,Consumer
76636,Debit,23-01-2025,25-01-2025,1,2,Late delivery,1,First Class,1,0,75,Eastern Asia,Puerto Rico,Consumer
76683,Debit,24-01-2025,28-01-2025,4,4,Shipping on time,0,Standard Class,1,0.07,75,Oceania,EE. UU.,Corporate
76659,Payment,24-01-2025,29-01-2025,4,5,Late delivery,1,Standard Class,1,0.159999996,75,Southeast Asia,Puerto Rico,Home Office
76666,Debit,24-01-2025,26-01-2025,2,2,Shipping on time,0,Second Class,1,0.059999999,75,South Asia,Puerto Rico,Consumer
76708,Debit,24-01-2025,28-01-2025,4,4,Shipping on time,0,Standard Class,1,0,75,Oceania,Puerto Rico,Consumer
76664,Debit,24-01-2025,29-01-2025,4,5,Late delivery,1,Standard Class,1,0.090000004,75,Oceania,Puerto Rico,Consumer
76680,Debit,24-01-2025,30-01-2025,4,6,Late delivery,1,Standard Class,1,0.119999997,75,Eastern Asia,Puerto Rico,Consumer
76692,Debit,24-01-2025,27-01-2025,4,3,Advance shipping,0,Standard Class,1,0.200000003,75,Eastern Asia,Puerto Rico,Consumer
76721,Debit,24-01-2025,26-01-2025,4,2,Advance shipping,0,Standard Class,1,0.050000001,75,Oceania,Puerto Rico,Consumer
76725,Payment,24-01-2025,30-01-2025,2,6,Late delivery,1,Second Class,1,0.01,75,Eastern Asia,EE. UU.,Corporate
76707,Cash,24-01-2025,27-01-2025,4,3,Advance shipping,0,Standard Class,1,0.01,75,South Asia,EE. UU.,Consumer
76722,Cash,24-01-2025,27-01-2025,4,3,Advance shipping,0,Standard Class,1,0.039999999,75,Eastern Asia,EE. UU.,Consumer
76716,Cash,24-01-2025,26-01-2025,4,2,Advance shipping,0,Standard Class,1,0.119999997,75,Eastern Asia,EE. UU.,Consumer
76724,Payment,24-01-2025,29-01-2025,2,5,Late delivery,1,Second Class,1,0.02,75,South Asia,EE. UU.,Consumer
76697,Debit,24-01-2025,27-01-2025,4,3,Advance shipping,0,Standard Class,1,0.129999995,75,Oceania,Puerto Rico,Corporate
76670,Payment,24-01-2025,30-01-2025,4,6,Late delivery,1,Standard Class,1,0.02,75,Southeast Asia,EE. UU.,Corporate
76685,Payment,24-01-2025,30-01-2025,4,6,Late delivery,1,Standard Class,1,0.050000001,75,Oceania,EE. UU.,Corporate
76705,Debit,24-01-2025,30-01-2025,2,6,Late delivery,1,Second Class,1,0.029999999,75,Southeast Asia,EE. UU.,Corporate
76704,Cash,24-01-2025,29-01-2025,2,5,Late delivery,1,Second Class,1,0.039999999,75,South Asia,EE. UU.,Home Office
76701,Cash,24-01-2025,26-01-2025,2,2,Shipping on time,0,Second Class,1,0.07,75,Oceania,EE. UU.,Home Office
76690,Cash,24-01-2025,30-01-2025,4,6,Late delivery,1,Standard Class,1,0,75,Eastern Asia,EE. UU.,Home Office
76672,Cash,24-01-2025,27-01-2025,4,3,Advance shipping,0,Standard Class,1,0,75,Southeast Asia,EE. UU.,Home Office
76686,Cash,24-01-2025,26-01-2025,4,2,Advance shipping,0,Standard Class,1,0.039999999,75,Oceania,EE. UU.,Home Office
76702,Cash,24-01-2025,27-01-2025,4,3,Advance shipping,0,Standard Class,1,0.059999999,75,Eastern Asia,EE. UU.,Home Office
76665,Debit,24-01-2025,30-01-2025,2,6,Late delivery,1,Second Class,1,0.07,75,Southeast Asia,EE. UU.,Consumer
76678,Payment,24-01-2025,26-01-2025,1,2,Late delivery,1,First Class,1,0.150000006,75,Southeast Asia,Puerto Rico,Corporate
76706,Payment,24-01-2025,26-01-2025,2,2,Shipping on time,0,Second Class,1,0.02,75,South Asia,Puerto Rico,Corporate
