Order_Id,Supplier_Name,Supplier_Country,Product_Name,Order_Item_Quantity,Expected_Delivery_Date,Actual_Delivery_Date,Days_Delayed
75233,BrightTech,Taiwan,Desk Lamp,1,03-03-2025,05-03-2025,2
75246,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,03-03-2025,-2
75260,BrightTech,Taiwan,Desk Lamp,1,02-03-2025,03-03-2025,1
75242,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,04-03-2025,-1
75229,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,06-03-2025,1
75221,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,03-03-2025,-2
75279,BrightTech,Taiwan,Desk Lamp,1,02-03-2025,03-03-2025,1
75236,BrightTech,Taiwan,Desk Lamp,1,02-03-2025,03-03-2025,1
75270,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,07-03-2025,2
75247,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,04-03-2025,-1
75256,BrightTech,Taiwan,Desk Lamp,1,02-03-2025,03-03-2025,1
75273,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,05-03-2025,0
75263,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,05-03-2025,0
75254,BrightTech,Taiwan,Desk Lamp,1,01-03-2025,02-03-2025,1
75219,BrightTech,Taiwan,Desk Lamp,1,03-03-2025,06-03-2025,3
75245,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,07-03-2025,2
75237,BrightTech,Taiwan,Desk Lamp,1,03-03-2025,04-03-2025,1
75235,BrightTech,Taiwan,Desk Lamp,1,03-03-2025,07-03-2025,4
75277,BrightTech,Taiwan,Desk Lamp,1,03-03-2025,04-03-2025,1
75266,BrightTech,Taiwan,Desk Lamp,1,03-03-2025,03-03-2025,0
75280,BrightTech,Taiwan,Desk Lamp,1,02-03-2025,03-03-2025,1
75267,BrightTech,Taiwan,Desk Lamp,1,03-03-2025,04-03-2025,1
75269,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,06-03-2025,1
75268,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,05-03-2025,0
75231,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,03-03-2025,-2
75230,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,07-03-2025,2
75275,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,07-03-2025,2
75226,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,03-03-2025,-2
75241,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,03-03-2025,-2
75274,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,06-03-2025,1
75222,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,04-03-2025,-1
75286,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,03-03-2025,-2
75284,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,06-03-2025,1
75265,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,07-03-2025,2
75262,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,04-03-2025,-1
75243,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,05-03-2025,0
75281,BrightTech,Taiwan,Desk Lamp,1,02-03-2025,03-03-2025,1
75238,BrightTech,Taiwan,Desk Lamp,1,02-03-2025,03-03-2025,1
75239,BrightTech,Taiwan,Desk Lamp,1,02-03-2025,03-03-2025,1
75234,BrightTech,Taiwan,Desk Lamp,1,03-03-2025,06-03-2025,3
75232,BrightTech,Taiwan,Desk Lamp,1,03-03-2025,04-03-2025,1
75258,BrightTech,Taiwan,Desk Lamp,1,03-03-2025,05-03-2025,2
75278,BrightTech,Taiwan,Desk Lamp,1,03-03-2025,05-03-2025,2
75272,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,04-03-2025,-1
75220,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,07-03-2025,2
75227,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,04-03-2025,-1
75244,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,06-03-2025,1
75271,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,03-03-2025,-2
75228,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,05-03-2025,0
75240,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,07-03-2025,2
75248,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,05-03-2025,0
75224,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,06-03-2025,1
75253,BrightTech,Taiwan,Desk Lamp,1,01-03-2025,02-03-2025,1
75251,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,03-03-2025,-2
75261,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,03-03-2025,-2
75285,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,07-03-2025,2
75250,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,07-03-2025,2
75249,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,06-03-2025,1
75264,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,06-03-2025,1
75223,BrightTech,Taiwan,Desk Lamp,1,03-03-2025,05-03-2025,2
75283,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,05-03-2025,0
75252,BrightTech,Taiwan,Desk Lamp,1,01-03-2025,01-03-2025,0
75282,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,04-03-2025,-1
75225,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,07-03-2025,2
75259,BrightTech,Taiwan,Desk Lamp,1,02-03-2025,03-03-2025,1
75276,BrightTech,Taiwan,Desk Lamp,1,05-03-2025,03-03-2025,-2
75255,BrightTech,Taiwan,Desk Lamp,1,02-03-2025,03-03-2025,1
75653,AudioTech,South Korea,Headphones,1,05-04-2025,05-04-2025,0
75637,AudioTech,South Korea,Headphones,1,03-04-2025,04-04-2025,1
75686,AudioTech,South Korea,Headphones,1,01-04-2025,02-04-2025,1
75634,AudioTech,South Korea,Headphones,1,03-04-2025,06-04-2025,3
75645,AudioTech,South Korea,Headphones,1,02-04-2025,03-04-2025,1
75685,AudioTech,South Korea,Headphones,1,01-04-2025,02-04-2025,1
75671,AudioTech,South Korea,Headphones,1,05-04-2025,03-04-2025,-2
75668,AudioTech,South Korea,Headphones,1,05-04-2025,05-04-2025,0
75684,AudioTech,South Korea,Headphones,1,05-04-2025,06-04-2025,1
75679,AudioTech,South Korea,Headphones,1,05-04-2025,06-04-2025,1
75692,AudioTech,South Korea,Headphones,1,02-04-2025,03-04-2025,1
75646,AudioTech,South Korea,Headphones,1,02-04-2025,03-04-2025,1
75690,AudioTech,South Korea,Headphones,1,01-04-2025,02-04-2025,1
75647,AudioTech,South Korea,Headphones,1,03-04-2025,04-04-2025,1
75660,AudioTech,South Korea,Headphones,1,05-04-2025,07-04-2025,2
75657,AudioTech,South Korea,Headphones,1,05-04-2025,04-04-2025,-1
75630,AudioTech,South Korea,Headphones,1,05-04-2025,07-04-2025,2
75662,AudioTech,South Korea,Headphones,1,03-04-2025,04-04-2025,1
75636,AudioTech,South Korea,Headphones,1,03-04-2025,03-04-2025,0
75664,AudioTech,South Korea,Headphones,1,03-04-2025,06-04-2025,3
75688,AudioTech,South Korea,Headphones,1,01-04-2025,02-04-2025,1
75648,AudioTech,South Korea,Headphones,1,03-04-2025,05-04-2025,2
75631,AudioTech,South Korea,Headphones,1,05-04-2025,03-04-2025,-2
75644,AudioTech,South Korea,Headphones,1,02-04-2025,03-04-2025,1
75666,AudioTech,South Korea,Headphones,1,02-04-2025,03-04-2025,1
75682,AudioTech,South Korea,Headphones,1,05-04-2025,04-04-2025,-1
75694,AudioTech,South Korea,Headphones,1,05-04-2025,06-04-2025,1
75687,AudioTech,South Korea,Headphones,1,01-04-2025,02-04-2025,1
75642,AudioTech,South Korea,Headphones,1,03-04-2025,04-04-2025,1
75641,AudioTech,South Korea,Headphones,1,03-04-2025,03-04-2025,0
75689,AudioTech,South Korea,Headphones,1,01-04-2025,02-04-2025,1
75633,AudioTech,South Korea,Headphones,1,03-04-2025,05-04-2025,2
75667,AudioTech,South Korea,Headphones,1,03-04-2025,04-04-2025,1
75638,AudioTech,South Korea,Headphones,1,03-04-2025,05-04-2025,2
75639,AudioTech,South Korea,Headphones,1,03-04-2025,06-04-2025,3
75654,AudioTech,South Korea,Headphones,1,03-04-2025,06-04-2025,3
75677,AudioTech,South Korea,Headphones,1,05-04-2025,04-04-2025,-1
75693,AudioTech,South Korea,Headphones,1,05-04-2025,05-04-2025,0
75673,AudioTech,South Korea,Headphones,1,05-04-2025,05-04-2025,0
75697,AudioTech,South Korea,Headphones,1,05-04-2025,04-04-2025,-1
75691,AudioTech,South Korea,Headphones,1,02-04-2025,03-04-2025,1
75661,AudioTech,South Korea,Headphones,1,05-04-2025,03-04-2025,-2
75676,AudioTech,South Korea,Headphones,1,05-04-2025,03-04-2025,-2
75652,AudioTech,South Korea,Headphones,1,05-04-2025,04-04-2025,-1
75651,AudioTech,South Korea,Headphones,1,05-04-2025,03-04-2025,-2
75675,AudioTech,South Korea,Headphones,1,05-04-2025,07-04-2025,2
75672,AudioTech,South Korea,Headphones,1,05-04-2025,04-04-2025,-1
75640,AudioTech,South Korea,Headphones,1,03-04-2025,07-04-2025,4
75695,AudioTech,South Korea,Headphones,1,05-04-2025,07-04-2025,2
75635,AudioTech,South Korea,Headphones,1,03-04-2025,07-04-2025,4
75665,AudioTech,South Korea,Headphones,1,03-04-2025,07-04-2025,4
75656,AudioTech,South Korea,Headphones,1,05-04-2025,03-04-2025,-2
75632,AudioTech,South Korea,Headphones,1,05-04-2025,04-04-2025,-1
75680,AudioTech,South Korea,Headphones,1,05-04-2025,07-04-2025,2
75670,AudioTech,South Korea,Headphones,1,05-04-2025,07-04-2025,2
75669,AudioTech,South Korea,Headphones,1,05-04-2025,06-04-2025,1
75683,AudioTech,South Korea,Headphones,1,05-04-2025,05-04-2025,0
75658,AudioTech,South Korea,Headphones,1,05-04-2025,05-04-2025,0
75678,AudioTech,South Korea,Headphones,1,05-04-2025,05-04-2025,0
75674,AudioTech,South Korea,Headphones,1,05-04-2025,06-04-2025,1
75681,AudioTech,South Korea,Headphones,1,05-04-2025,03-04-2025,-2
75655,AudioTech,South Korea,Headphones,1,05-04-2025,07-04-2025,2
75649,AudioTech,South Korea,Headphones,1,03-04-2025,06-04-2025,3
75696,AudioTech,South Korea,Headphones,1,05-04-2025,03-04-2025,-2
75643,AudioTech,South Korea,Headphones,1,03-04-2025,05-04-2025,2
75659,AudioTech,South Korea,Headphones,1,03-04-2025,06-04-2025,3
75650,AudioTech,South Korea,Headphones,1,05-04-2025,07-04-2025,2
75663,AudioTech,South Korea,Headphones,1,02-04-2025,03-04-2025,1
75328,TechPrecision,Japan,Wireless Keyboard,1,03-04-2025,05-04-2025,2
75349,SteelBuilt,USA,File Cabinet,1,02-04-2025,03-04-2025,1
75318,TechPrecision,Japan,Wireless Keyboard,1,02-04-2025,03-04-2025,1
75290,BrightTech,Taiwan,Desk Lamp,1,01-04-2025,01-04-2025,0
75314,TechPrecision,Japan,Wireless Keyboard,1,02-04-2025,03-04-2025,1
75350,SteelBuilt,USA,File Cabinet,1,02-04-2025,03-04-2025,1
75339,SteelBuilt,USA,File Cabinet,1,02-04-2025,03-04-2025,1
75351,SteelBuilt,USA,File Cabinet,1,02-04-2025,03-04-2025,1
75292,BrightTech,Taiwan,Desk Lamp,1,01-04-2025,01-04-2025,0
75287,BrightTech,Taiwan,Desk Lamp,1,05-04-2025,04-04-2025,-1
75296,BrightTech,Taiwan,Desk Lamp,1,05-04-2025,03-04-2025,-2
75320,TechPrecision,Japan,Wireless Keyboard,1,05-04-2025,07-04-2025,2
75342,SteelBuilt,USA,File Cabinet,1,05-04-2025,04-04-2025,-1
75325,TechPrecision,Japan,Wireless Keyboard,1,05-04-2025,07-04-2025,2
75299,BrightTech,Taiwan,Desk Lamp,1,02-04-2025,03-04-2025,1
75337,TechPrecision,Japan,Wireless Keyboard,1,02-04-2025,03-04-2025,1
75338,TechPrecision,Japan,Wireless Keyboard,1,02-04-2025,03-04-2025,1
75313,TechPrecision,Japan,Wireless Keyboard,1,02-04-2025,03-04-2025,1
75289,BrightTech,Taiwan,Desk Lamp,1,05-04-2025,06-04-2025,1
75321,TechPrecision,Japan,Wireless Keyboard,1,05-04-2025,03-04-2025,-2
75304,BrightTech,Taiwan,Desk Lamp,1,05-04-2025,06-04-2025,1
75302,BrightTech,Taiwan,Desk Lamp,1,02-04-2025,03-04-2025,1
75301,BrightTech,Taiwan,Desk Lamp,1,02-04-2025,03-04-2025,1
75329,TechPrecision,Japan,Wireless Keyboard,1,02-04-2025,03-04-2025,1
75353,SteelBuilt,USA,File Cabinet,1,02-04-2025,03-04-2025,1
75295,BrightTech,Taiwan,Desk Lamp,1,02-04-2025,03-04-2025,1
75324,TechPrecision,Japan,Wireless Keyboard,1,05-04-2025,06-04-2025,1
75346,SteelBuilt,USA,File Cabinet,1,05-04-2025,03-04-2025,-2
75332,TechPrecision,Japan,Wireless Keyboard,1,02-04-2025,03-04-2025,1
75303,BrightTech,Taiwan,Desk Lamp,1,02-04-2025,03-04-2025,1
75316,TechPrecision,Japan,Wireless Keyboard,1,02-04-2025,03-04-2025,1
75312,TechPrecision,Japan,Wireless Keyboard,1,01-04-2025,01-04-2025,0
75327,TechPrecision,Japan,Wireless Keyboard,1,05-04-2025,04-04-2025,-1
75340,SteelBuilt,USA,File Cabinet,1,05-04-2025,07-04-2025,2
75343,SteelBuilt,USA,File Cabinet,1,05-04-2025,05-04-2025,0
75326,TechPrecision,Japan,Wireless Keyboard,1,05-04-2025,03-04-2025,-2
75315,TechPrecision,Japan,Wireless Keyboard,1,02-04-2025,03-04-2025,1
75298,BrightTech,Taiwan,Desk Lamp,1,02-04-2025,03-04-2025,1
75305,BrightTech,Taiwan,Desk Lamp,1,05-04-2025,07-04-2025,2
75341,SteelBuilt,USA,File Cabinet,1,05-04-2025,03-04-2025,-2
75288,BrightTech,Taiwan,Desk Lamp,1,05-04-2025,05-04-2025,0
75317,TechPrecision,Japan,Wireless Keyboard,1,02-04-2025,03-04-2025,1
75333,TechPrecision,Japan,Wireless Keyboard,1,02-04-2025,03-04-2025,1
75309,TechPrecision,Japan,Wireless Keyboard,1,01-04-2025,01-04-2025,0
75348,SteelBuilt,USA,File Cabinet,1,03-04-2025,05-04-2025,2
75335,TechPrecision,Japan,Wireless Keyboard,1,02-04-2025,03-04-2025,1
75355,SteelBuilt,USA,File Cabinet,1,02-04-2025,03-04-2025,1
75319,TechPrecision,Japan,Wireless Keyboard,1,02-04-2025,03-04-2025,1
75297,BrightTech,Taiwan,Desk Lamp,1,03-04-2025,04-04-2025,1
75330,TechPrecision,Japan,Wireless Keyboard,1,03-04-2025,07-04-2025,4
75347,SteelBuilt,USA,File Cabinet,1,03-04-2025,04-04-2025,1
75323,TechPrecision,Japan,Wireless Keyboard,1,05-04-2025,05-04-2025,0
75345,SteelBuilt,USA,File Cabinet,1,05-04-2025,07-04-2025,2
75311,TechPrecision,Japan,Wireless Keyboard,1,01-04-2025,01-04-2025,0
75336,TechPrecision,Japan,Wireless Keyboard,1,02-04-2025,03-04-2025,1
75352,SteelBuilt,USA,File Cabinet,1,02-04-2025,03-04-2025,1
75300,BrightTech,Taiwan,Desk Lamp,1,02-04-2025,03-04-2025,1
75331,TechPrecision,Japan,Wireless Keyboard,1,02-04-2025,03-04-2025,1
75291,BrightTech,Taiwan,Desk Lamp,1,01-04-2025,01-04-2025,0
75307,BrightTech,Taiwan,Desk Lamp,1,01-04-2025,01-04-2025,0
75322,TechPrecision,Japan,Wireless Keyboard,1,05-04-2025,04-04-2025,-1
75344,SteelBuilt,USA,File Cabinet,1,05-04-2025,06-04-2025,1
75334,TechPrecision,Japan,Wireless Keyboard,1,05-04-2025,06-04-2025,1
75306,BrightTech,Taiwan,Desk Lamp,1,05-04-2025,03-04-2025,-2
75310,TechPrecision,Japan,Wireless Keyboard,1,01-04-2025,01-04-2025,0
75308,TechPrecision,Japan,Wireless Keyboard,1,01-04-2025,01-04-2025,0
75354,SteelBuilt,USA,File Cabinet,1,02-04-2025,03-04-2025,1
75293,BrightTech,Taiwan,Desk Lamp,1,01-04-2025,01-04-2025,0
75294,BrightTech,Taiwan,Desk Lamp,1,01-04-2025,01-04-2025,0
75624,AudioTech,South Korea,Headphones,1,05-05-2025,06-05-2025,1
75612,AudioTech,South Korea,Headphones,1,02-05-2025,03-05-2025,1
75575,AudioTech,South Korea,Headphones,1,05-05-2025,07-05-2025,2
75585,AudioTech,South Korea,Headphones,1,05-05-2025,07-05-2025,2
75566,AudioTech,South Korea,Headphones,1,05-05-2025,03-05-2025,-2
75628,AudioTech,South Korea,Headphones,1,05-05-2025,05-05-2025,0
75623,AudioTech,South Korea,Headphones,1,05-05-2025,05-05-2025,0
75621,AudioTech,South Korea,Headphones,1,05-05-2025,03-05-2025,-2
75577,AudioTech,South Korea,Headphones,1,05-05-2025,04-05-2025,-1
75592,AudioTech,South Korea,Headphones,1,05-05-2025,04-05-2025,-1
75573,AudioTech,South Korea,Headphones,1,05-05-2025,05-05-2025,0
75586,AudioTech,South Korea,Headphones,1,02-05-2025,03-05-2025,1
75599,AudioTech,South Korea,Headphones,1,03-05-2025,06-05-2025,3
